,Movie_name,Movie_release_date,Success_indicator
1887,Halloween Kills,2021,-0.19242433240198495
1889,Antlers,2021,-0.5464755407535469
1892,Secrets of the Saqqara Tomb,2020,1.263902918908332
1894,Harry Potter: A History Of Magic,2017,1.2287593010725095
1895,An Ordinary Man,2017,-0.13619769702599666
1896,X-Rated 2: The Greatest Adult Stars of All-Time,2016,0.2032457110607642
1897,Air,2015,0.32191350480712244
1913,The Woman King,2022,0.41687905823084326
1914,Mia and Me: The Hero of Centopia,2022,0.7712503717294381
1916,Mrs. Harris Goes to Paris,2022,0.03719789234227955
1918,Bros,2022,-0.1578888747275809
1921,Game of Love,2022,-0.32239687189917915
1922,Hypnotic,2021,0.01382310932905445
1925,Holidate,2020,0.7933827470526239
1926,Let There Be Light,2017,-0.6210337286392547
1927,Jigsaw,2017,-0.44495933899497075
1928,Marrowbone,2017,-0.04461935925778737
1929,Acts of Vengeance,2017,-0.8037701390562428
1930,Novitiate,2017,-0.5196790846708551
1931,Thank You for Your Service,2017,-0.4458800832927801
1932,Doctor Strange,2016,1.3005258771194246
1934,Barbie & Her Sisters in the Great Puppy Adventure,2015,1.0333618355266445
1937,Drumline: A New Beat,2014,0.5342833106215349
1938,A Most Wanted Man,2014,-0.3962004903470909
1939,Bunks,2013,-0.2672332866865736
1958,Fiona,2022,0.37745865425018266
1959,Fugitive: The Curious Case of Carlos Ghosn,2022,0.36034131919464985
1960,London Fields,2018,-1.2573752171529278
1962,Thor: Ragnarok,2017,1.7040371589014698
1964,Hacker,2016,-0.5774358190295008
1965,Anthropoid,2016,-0.1151362533882494
1966,The Young and Prodigious T.S. Spivet,2014,-0.29316455129016017
1985,Blade of the 47 Ronin,2022,0.3052025291623079
1986,Barbie: Epic Road Trip,2022,0.4954266550628762
1987,Skylines,2020,-0.6240234158446668
1989,The Kill Team,2019,0.7014899198202001
1992,An Interview with God,2018,0.756712466244434
1993,Halloween,2018,-0.32664128190995434
1994,Halloween,2018,-0.011371972047755377
1995,Halloween,2018,-0.33947239246352917
1996,Beautiful Boy,2018,0.18354993920375912
1998,Bad Times at the El Royale,2018,-0.23858308268433626
2000,Max Steel,2016,-0.9093397739320862
2002,Khumba,2013,-0.7077166186609667
2019,L.O.L. Surprise! Winter Fashion Show,2022,1.2422471481617208
2021,Czyściec,2022,-0.3402949191248409
2022,My First Summer,2020,1.3896415516455505
2023,Ready or Not,2019,-0.02484225531393508
2025,21 Bridges,2019,-0.21960102809455367
2027,The Dead Don't Die,2019,-1.0669067463800235
2028,Lego DC Batman: Family Matters,2019,1.204097136929656
2030,"Where'd You Go, Bernadette",2019,0.16531268723499554
2031,Summer of 84,2018,0.4277895182801513
2032,The Purge: Anarchy,2014,-0.14087909801880127
2033,Ouija,2014,-1.0072182091528394
2034,Stonehearst Asylum,2014,-0.28917691888878927
2035,Hummingbird,2013,-0.6182280846094558
2036,2 Guns,2013,-0.21097099146316098
2051,Once Upon a Snowman,2020,0.6011646551144907
2052,Borat Subsequent Moviefilm,2020,-0.04039827923814434
2053,Haunting of the Mary Celeste,2020,-0.6588412456338983
2056,The Scorpion King: Book of Souls,2018,-0.2795898104065083
2057,Bone Tomahawk,2015,-0.2929435487157941
2059,Fury,2014,0.49861695126303035
2072,After We Fell,2021,-0.08836171154863848
2076,The Banishing,2020,-0.6588412456338983
2078,Kajillionaire,2020,-0.5760297039109248
2079,Wonder Woman: Bloodlines,2019,0.9573010516236908
2080,The Lobster,2015,-0.1465553240125454
2081,Paranormal Activity: The Ghost Dimension,2015,-0.9983205090713341
2082,Burnt,2015,-0.3949768890605635
2083,Bridge of Spies,2015,0.23816345622650303
2084,Whiplash,2014,0.6872977337460093
2085,Pleasure or Pain,2013,0.3625741291157629
2097,Detective Knight: Rogue,2022,0.7516992731077159
2099,American Murderer,2022,0.0867559215015605
2100,Dangerous Game: The Legacy Murders,2022,0.9113684749773625
2101,My Policeman,2022,1.01689038423353
2103,Slayers,2022,-0.3122449842697399
2106,The Silent Twins,2022,0.6259919247837791
2109,Ron's Gone Wrong,2021,0.486507862208999
2110,The Last Duel,2021,0.1526225779515828
2113,I'm Not Ashamed,2016,0.050214842804853055
2114,Ouija: Origin of Evil,2016,-0.539178683364724
2115,The Whole Truth,2016,0.3620498290255961
2117,In a Valley of Violence,2016,-0.6908050562926029
2118,Before the Flood,2016,1.2077382831883787
2119,The Void,2016,-0.8040723412330679
2120,The Taking of Deborah Logan,2014,0.3830048009307036
2147,Black Adam,2022,0.4711649431832441
2148,Out of the Blue,2022,-1.540651028025416
2150,V/H/S/99,2022,0.0432877907368569
2151,Barbarian,2022,-0.16816448348106833
2152,The Good Nurse,2022,1.045047420755458
2159,Night Teeth,2021,-0.16665459937446392
2160,Flashback,2021,-0.5774127382783851
2162,Tremors: Shrieker Island,2020,-0.05683466498178144
2163,The Amityville Harvest,2020,-0.1376437669045699
2164,Leatherface,2017,-1.0285668614047592
2166,1922,2017,0.5033709853316644
2168,Jack Reacher: Never Go Back,2016,-0.5077929121224986
2169,The Neon Demon,2016,-0.4574085001120944
2170,Keeping Up with the Joneses,2016,-0.6374977528085172
2171,Café Society,2016,-0.38178187581157386
2172,Brooklyn,2015,0.10633601083009747
2185,The School for Good and Evil,2022,1.073766399083492
2188,Lucy Shimmers And The Prince Of Peace,2020,1.8762173467626173
2189,Fatman,2020,-1.0025900172735933
2190,Gnome Alone,2018,-0.6150400530848483
2191,Geostorm,2017,-0.29004126993409557
2192,The Mountain Between Us,2017,-0.2932106770563133
2193,The Foreigner,2017,0.02681895223434755
2195,The Snowman,2017,-1.1230528658179697
2196,"Monster High: Boo York, Boo York",2015,1.6028408587330958
2218,Batman and Superman: Battle of the Super Sons,2022,2.1253095550069876
2221,Toys of Terror,2020,-0.1376437669045699
2224,A Star Is Born,2018,0.8721487291114525
2225,The Last Sharknado: It's About Time,2018,-1.5341045815522312
2226,The Light Between Oceans,2016,-0.08235225634078602
2227,The Limehouse Golem,2016,-0.6300538866328871
2228,Big Driver,2014,-0.01292830047362692
2229,Finders Keepers,2014,0.2778557208865441
2230,I'm in Love with a Church Girl,2013,-0.6293995628639757
2244,Maleficent: Mistress of Evil,2019,0.8410922336622739
2245,Zombieland: Double Tap,2019,0.03751582552791893
2246,The Beach House,2019,-0.6638165280353618
2247,Fallen,2018,-0.2566461190535449
2249,A Matter of Faith,2014,0.5037073863195953
2250,Camp X-Ray,2014,-0.2936470145813256
2251,Extraterrestrial,2014,0.1765319940972928
2252,Prisoners,2013,0.6599768822318305
2253,About Time,2013,0.4923827312863627
2267,Over the Moon,2020,0.8032394816098156
2268,2 Hearts,2020,0.7348715052952668
2270,Clouds,2020,1.5762701045447987
2272,The Trial of the Chicago 7,2020,0.21687867607267858
2273,The Walking Dead: The Journey So Far,2016,1.5190881058933146
2274,Woodlawn,2015,-0.15334457039826282
2275,Beasts of No Nation,2015,0.16012491746184693
2276,Hell House LLC,2015,0.4871717433305822
2277,Before I Go to Sleep,2014,-0.42722992006711324
2278,Tammy,2014,-0.9634528408244682
2279,Son of a Gun,2014,-0.03148194783213392
2282,The Town that Dreaded Sundown,2014,-0.3023923077926163
2283,Kill Your Darlings,2013,0.12251025691834269
2305,Black Adam: Saviour or Destroyer?,2022,0.7711452527567537
2308,Sharkdog’s Fintastic Halloween,2021,-0.6112256192674221
2309,Butchers,2020,-0.8825578324791507
2310,Stay Out of the Attic,2020,-0.6871386565760611
2311,The 100 Candles Game,2020,-0.9173661120721008
2312,Mermaid Down,2019,0.5791052674975894
2313,A Cinderella Story: Christmas Wish,2019,-0.012302748093102939
2314,Legend,2015,-0.13625412685917798
2315,Legend,2015,-0.10073166467410827
2316,Crimson Peak,2015,-0.26652809151572887
2318,10.0 Earthquake,2014,-0.12418494966370985
2319,Scooby-Doo! Frankencreepy,2014,1.9521867400418134
2339,Lady Chatterley's Lover,2022,0.05106456531383849
2340,The Curse of Bridge Hollow,2022,0.302380699905502
2341,Accident Man: Hitman's Holiday,2022,0.3175115693137551
2343,Raymond & Ray,2022,0.5497144927831414
2347,A Babysitter's Guide to Monster Hunting,2020,0.2544174613988689
2351,USS Indianapolis: Men of Courage,2016,-0.8012675389633823
2353,Curve,2015,-0.1306515361608414
2355,Wrong Turn 6: Last Resort,2014,-1.0820043748254806
2379,The Tiger's Nest,2022,0.2838014571483981
2380,Halloween Ends,2022,-0.41752280919449997
2383,Lifemark,2022,-0.34292738918261517
2385,Mona Lisa and the Blood Moon,2022,0.3739530184097451
2390,The Wolf and the Lion,2021,0.1283534835346723
2391,Found,2021,1.2090976237816198
2392,Batman: Death in the Family,2020,0.3305450859267914
2393,Evil Eye,2020,0.13604338854583442
2394,Nocturne,2020,0.5126071149753988
2395,Cucuy: The Boogeyman,2018,0.37992410032817764
2396,The Man from Earth: Holocene,2017,-0.5279611362457749
2397,The Babysitter,2017,-0.08806458209912671
2398,Professor Marston and the Wonder Women,2017,-0.0640640694227359
2399,6 Below: Miracle on the Mountain,2017,-0.42096307854704484
2400,The Meyerowitz Stories (New and Selected),2017,0.5753689223536946
2401,Inferno,2016,-0.28388996921293125
2404,Dragon Ball Z: The Fall of Men,2015,-0.7047440285901518
2405,The Sand,2015,-0.25784923089401474
2424,Blackout,2022,-0.4188147087826452
2428,Look Away,2018,-0.462024798059034
2429,Apostle,2018,0.21127837816390574
2430,mother!,2017,-0.09956687939840753
2431,The Only Living Boy in New York,2017,-0.5161025227905048
2432,Good Time,2017,-0.060980180654816696
2449,Matriarch,2022,-0.6302825524188524
2451,Rosaline,2022,0.48795516037952663
2452,Guardians of Time,2022,1.7426258652524227
2453,The Jack in the Box,2021,-0.7459277591060458
2455,El Camino: A Breaking Bad Movie,2019,0.7926301093289138
2457,Polaroid,2019,0.002719403059992742
2458,Mary,2019,-1.2001851509496726
2460,First Man,2018,0.006615260731797801
2462,Escobar: Paradise Lost,2014,-0.57009155265323
2479,Grimcutty,2022,-0.7085424226683388
2481,Ben 10 protiv Univerzuma: Film,2020,1.605271384765923
2482,Fractured,2019,0.007951235499638776
2483,Cruel Fixation,2019,0.3691731806315594
2484,Gemini Man,2019,-0.2875298729032689
2486,Hustlers,2019,-0.2021533955282696
2488,Bilby,2019,2.1649001837063278
2489,Constantine: City of Demons - The Movie,2018,1.7877544018610285
2490,22 July,2018,0.36958090871263105
2491,Addicted,2014,-0.8281783374927386
2493,Kill the Messenger,2014,-0.3947704758927888
2494,Captain Phillips,2013,0.581352772937486
2495,The Family,2013,-0.3668223573435239
2512,Mortal Kombat Legends: Snow Blind,2022,1.5415056682161798
2513,The Swimmers,2022,0.7740812737381778
2514,Robin Robin,2021,0.9225141558101448
2516,The Wolf of Snow Hollow,2020,-0.6337682237257722
2517,Realms,2018,-0.7654496212343835
2518,The Exorcism of Molly Hartley,2015,-0.29027749861716234
2519,Invisible Sister,2015,1.2061719606309158
2534,Hellraiser,2022,-0.4985743142782079
2536,L.O.L. Surprise! The Movie,2021,0.37094562175889967
2537,Survive the Game,2021,-0.31264507977169553
2539,Muppets Haunted Mansion,2021,0.06944231167032971
2541,Madres,2021,-0.2531768671600866
2544,Initiation,2020,-0.4929431449761275
2546,Batman vs. Two-Face,2017,0.0035790725466909243
2547,Day of Reckoning,2016,-0.0747814073923112
2549,Navy Seals vs. Zombies,2015,-1.3714862205260694
2550,Curse of Chucky,2013,-0.7970950750519026
2551,Monster High: 13 Wishes,2013,0.7710374783014768
2552,Beneath,2013,-1.0819096090511091
2567,Werewolf by Night,2022,0.6795871436929846
2568,The Visitor,2022,-0.8886490299945534
2569,Bromates,2022,-1.0741807491163535
2570,The Redeem Team,2022,0.9862285666572796
2572,Significant Other,2022,-0.3020213548581948
2573,Trick 'r Treat,2022,0.07007019963861458
2575,Dark Blood,2021,-0.1493210785198656
2576,Mickey's Tale of Two Witches,2021,0.8651758424188707
2578,Hubie Halloween,2020,-0.47363193690841965
2579,Books of Blood,2020,0.3488126140406581
2580,House of the Witch,2017,0.02224682254539967
2581,Hacksaw Ridge,2016,0.8136881831512194
2582,War on Everyone,2016,-0.3698644588125278
2583,The Siege of Jadotville,2016,1.042178280728311
2584,Viking Quest,2014,-0.6326727551819953
2585,Mockingbird,2014,-0.6342042705608634
2586,Romeo & Juliet,2013,-0.2916165673406773
2611,Monster High: The Movie,2022,0.4763840521558202
2612,The Stranger,2022,-0.1682947737657824
2613,Amsterdam,2022,-0.6462068268744389
2616,American Pie Presents: Girls' Rules,2020,-0.11034121600396517
2617,"Happy Halloween, Scooby-Doo!",2020,1.16181279557719
2618,Black Box,2020,0.8075878653998211
2619,They Live Inside Us,2020,-0.11948889548647312
2621,The Crucifixion,2017,-0.9059006453646824
2622,"Everything, Everything",2017,0.1016254290991363
2623,Cargo,2017,-0.520164043567913
2624,Deepwater Horizon,2016,-0.06696853557354315
2625,The Girl on the Train,2016,-0.19760055284013334
2626,Last Shift,2015,0.29014186961096355
2627,Tremors 5: Bloodlines,2015,-0.2952832960943582
2628,The Ouija Exorcism,2015,-0.49862523651511914
2629,Monster High: Freaky Fusion,2014,1.4741321005178425
2645,Mr. Harrigan's Phone,2022,0.09488079022223761
2646,Escape the Undertaker,2021,-0.24351468498900242
2648,Game Night,2018,-0.08582486934431621
2650,Blade Runner 2049,2017,0.5731441923047613
2651,Woody Woodpecker,2017,0.07225516416895192
2653,Pandemic,2016,0.2159738445754582
2654,Good Kids,2016,0.4433121076727908
2666,Trick or Treat Scooby-Doo!,2022,0.8651770250006741
2667,Lansky,2021,-0.6339426715955412
2668,God's Not Dead: We The People,2021,0.4302610449325312
2669,Uncanny Annie,2019,-0.20114151722044846
2670,PAW Patrol: Mighty Pups,2018,1.400207689230279
2671,American Animals,2018,-0.28879110111801193
2672,Barbie & Her Sisters in a Puppy Chase,2016,0.7520909958157247
2673,Grace Unplugged,2013,-0.6293923685723363
2674,Transformers: Prime Beast Hunters: Predacons Rising,2013,2.385135626280165
2675,Parkland,2013,-0.6310936476161774
2688,Extinct,2021,0.13804712293193191
2689,Joker,2019,2.360862484200509
2690,"Paw Patrol: Ready, Race, Rescue!",2019,0.6739499875426596
2691,My Friend Dahmer,2018,-0.4048718721608029
2692,Sniper: Ultimate Kill,2017,0.2275941685409909
2694,Cult of Chucky,2017,-0.8570821433674666
2695,Palm Swings,2017,0.35375105786698413
2697,LEGO Jurassic World: The Indominus Escape,2016,-0.043578528811202
2699,Annabelle,2014,-0.4349167429890036
2700,Left Behind,2014,-1.760718157100082
2701,Left Behind,2014,-1.7296138426793692
2702,Flight 7500,2014,0.33457965421155356
2703,Rush,2013,0.40414481225248156
2704,Gravity,2013,1.2426428133355225
2705,Paranoia,2013,-0.8865923350706288
2720,12 Hour Shift,2020,0.33102458866568096
2722,2067,2020,-0.3908394319591621
2725,Dracula Untold,2014,-0.1066856900965309
2727,Beethoven's Treasure Tail,2014,0.8307840811478526
2741,Stowaway,2022,-0.005290981636293324
2742,Survive,2022,0.304022796755795
2743,Pursuit,2022,-0.6020330585186677
2744,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021,1.628462045138001
2746,LEGO Star Wars Terrifying Tales,2021,0.32253255931295943
2747,Black as Night,2021,-0.33351513549734024
2748,Under Wraps,2021,0.5649416904009171
2749,Last Survivors,2021,0.018130449171401497
2751,The Little Vampire 3D,2021,-0.3915191839384815
2752,Bingo Hell,2021,0.04342969137184094
2753,Old Henry,2021,0.27999608501232653
2754,The Survivalist,2021,-0.4722049954795706
2755,Puff: Wonders of the Reef,2021,1.0943698105068511
2757,Innerspace,2020,-0.24931444137806952
2758,The Secret: Dare to Dream,2020,-0.004688268690358377
2759,Unlocked,2020,-0.08561317816177315
2760,Doom: Annihilation,2019,0.6623580511652385
2761,Jarhead: Law of Return,2019,0.5180460326524584
2762,The Peanut Butter Falcon,2019,0.08686626050195445
2763,Cinderella and the Secret Prince,2018,0.09482479746854343
2764,My Little Pony: Equestria Girls - Legend of Everfree,2016,0.8110356960138062
2765,Howl,2015,-0.22894703052145698
2766,Gone Girl,2014,1.02037619894216
2768,The Book of Daniel,2013,0.8080855355345351
2794,Attack on Titan,2022,-0.4167605336282272
2797,Dead for a Dollar,2022,-0.29503552093716584
2798,Don't Worry Darling,2022,-0.10535123339414842
2799,Devil's Workshop,2022,-0.2898341938041593
2800,Spirit Halloween: The Movie,2022,-0.35041887764140633
2801,The Greatest Beer Run Ever,2022,0.2507613962485002
2803,Luckiest Girl Alive,2022,0.55996186324411
2805,What We Leave Behind,2022,0.08094862920465623
2808,Entergalactic,2022,0.9240297365304222
2810,Curious George: Cape Ahoy,2021,-1.7475086332892087
2816,Believe Me: The Abduction of Lisa McVey,2018,2.2984163812254104
2820,The Midnight Man,2016,-0.06139788024713999
2821,The Martian,2015,1.443886157501195
2823,Sniper: Legacy,2014,0.06319654857691048
2840,On the Count of Three,2022,0.13148324456099686
2843,Paradise Highway,2022,0.06577902392128782
2844,My Best Friend's Exorcism,2022,0.48367149264111264
2845,See How They Run,2022,-0.43068173905921814
2846,No One Gets Out Alive,2021,-0.1378737471128177
2848,Seance,2021,-0.15287401219778027
2854,A Question of Faith,2017,-0.005520400076721332
2857,Mark Felt: The Man Who Brought Down the White House,2017,-0.6829667616936016
2858,Miss Peregrine's Home for Peculiar Children,2016,0.2558761048328975
2859,The Magnificent Seven,2016,-0.22013840357547015
2861,R.L. Stine's Monsterville: The Cabinet of Souls,2015,0.22937763320021812
2862,Stoker,2013,-0.3275764075632428
2881,Blonde,2022,-0.47651909288053707
2882,C.I.Ape,2021,-0.0804212001413604
2883,Reaptown,2020,-1.0928651306851722
2884,David Attenborough: A Life on Our Planet,2020,2.5200304322552602
2885,Venom,2018,1.2232710580073531
2886,Venom,2018,-0.2922744022908657
2887,Redcon-1,2018,0.04939284243010167
2889,Under the Sea: A Descendants Story,2018,0.806692714135417
2890,Hold the Dark,2018,-0.6832320501315808
2892,Battle of the Sexes,2017,-0.26034872858677194
2893,Absolutely Anything,2015,-0.7925164749025893
2913,Bring It On: Cheer Or Die,2022,0.21975385690161664
2914,The Munsters,2022,-0.5764598337447996
2915,In the Shadow of the Moon,2019,-0.6871184067813352
2918,Alpha,2018,-0.28745810536714667
2921,I'll Take Your Dead,2018,0.020127960843265527
2923,Night School,2018,-0.44961841932832347
2924,Churchill,2017,-0.6204148357854332
2928,Riot,2015,-0.9175667644752814
2946,A Trip to Infinity,2022,1.027272155999387
